Order_ID,Product,Category,Region,Sales,Quantity,Discount,Profit,Customer_Age,Rating
ORD-01184,Monitor,Office Supplies,North,1255.91,5,28.44,-466.13,41,1.5
ORD-01185,Desk,Electronics,North,1682.36,7,16.55,368.32,53,4.6
ORD-01186,Monitor,Electronics,East,1319.52,10,28.11,81.72,64,2.5
ORD-01187,Monitor,Office Supplies,South,1741.36,9,15.91,-92.26,19,4.2
ORD-01188,Desk,Furniture,West,1320.09,7,3.35,-32.63,40,4.5
ORD-01189,Monitor,Furniture,North,713.16,6,0.65,853.75,39,1.8
ORD-01190,Chair,Office Supplies,North,1269.12,9,14.09,192.08,64,3.0
ORD-01191,Phone,Electronics,East,1463.46,13,30.52,-153.63,51,3.3
ORD-01192,Desk,Office Supplies,South,1377.6,6,10.21,-498.93,48,2.0
ORD-01193,Tablet,Office Supplies,East,1702.83,14,34.01,608.53,41,1.4
ORD-01194,Monitor,Furniture,West,1813.04,4,22.69,291.12,39,4.9
ORD-01195,Desk,Furniture,South,683.72,8,31.85,451.69,55,4.4
ORD-01196,Laptop,Electronics,North,176.26,12,21.74,674.91,48,1.7
ORD-01197,Laptop,Electronics,West,1319.69,6,39.87,-495.73,44,4.6
ORD-01198,Phone,Office Supplies,East,238.32,3,4.15,616.52,61,3.0
ORD-01199,Chair,Office Supplies,South,1770.29,3,3.54,-311.05,53,4.3
ORD-01200,Phone,Office Supplies,West,1647.89,3,47.84,43.68,44,1.4
ORD-01201,Phone,Office Supplies,North,1432.79,7,15.53,957.97,54,1.9
ORD-01202,Phone,Furniture,East,1853.83,7,12.96,86.48,33,2.4
ORD-01203,Phone,Electronics,East,1776.62,3,35.01,-32.47,55,4.7
ORD-01204,Tablet,Electronics,North,1847.41,1,35.81,892.93,35,3.3
ORD-01205,Tablet,Electronics,South,1476.18,6,9.29,-409.71,30,2.2
ORD-01206,Desk,Electronics,South,749.54,6,6.54,41.3,55,3.4
ORD-01207,Laptop,Furniture,East,114.53,2,40.91,638.85,18,4.8
ORD-01208,Phone,Office Supplies,North,141.89,2,45.58,776.4,25,2.0
ORD-01209,Desk,Electronics,South,1590.43,9,12.24,810.34,44,1.5
ORD-01210,Laptop,Electronics,West,398.93,11,8.23,320.56,59,4.4
ORD-01211,Monitor,Office Supplies,South,639.93,10,34.91,242.28,22,2.8
ORD-01212,Chair,Furniture,South,1180.49,4,33.37,315.78,46,2.3
ORD-01213,Tablet,Furniture,East,279.56,1,33.43,93.04,63,3.3
ORD-01214,Monitor,Electronics,East,1970.95,12,36.01,317.72,31,1.1
ORD-01215,Laptop,Electronics,East,1637.86,2,36.63,-51.01,34,2.6
ORD-01216,Monitor,Electronics,South,1177.73,13,39.06,-114.56,25,2.8
ORD-01217,Chair,Furniture,North,1818.75,6,3.25,896.44,20,4.6
ORD-01218,Laptop,Electronics,North,997.27,12,48.51,-29.99,57,3.2
ORD-01219,Monitor,Office Supplies,North,1795.95,8,20.18,663.09,28,3.9
ORD-01220,Tablet,Furniture,West,1655.44,2,18.46,-453.07,20,2.7
ORD-01221,Tablet,Furniture,East,47.88,4,12.25,-80.58,19,1.9
ORD-01222,Desk,Office Supplies,South,1597.54,10,11.23,261.59,60,3.6
ORD-01223,Monitor,Office Supplies,South,1572.18,9,25.55,428.52,55,2.4
ORD-01224,Phone,Furniture,North,648.41,6,25.58,827.49,53,1.1
ORD-01225,Monitor,Electronics,West,996.22,9,11.26,299.95,38,4.9
ORD-01226,Laptop,Furniture,South,293.63,3,23.94,-373.71,40,4.1
ORD-01227,Laptop,Electronics,North,1339.83,3,27.18,-194.62,19,1.2
ORD-01228,Monitor,Office Supplies,East,1355.3,6,17.73,277.93,47,2.0
ORD-01229,Chair,Electronics,West,1963.29,10,37.54,-430.59,24,2.2
ORD-01230,Tablet,Office Supplies,West,1451.05,4,39.18,780.41,37,3.2
ORD-01231,Laptop,Electronics,North,905.75,3,8.43,714.48,43,2.2
ORD-01232,Tablet,Electronics,East,376.94,3,31.73,-289.18,18,4.6
ORD-01233,Laptop,Office Supplies,West,1579.68,1,34.13,354.46,24,4.4
ORD-01234,Desk,Electronics,South,720.52,14,49.91,-304.61,64,4.8
ORD-01235,Phone,Furniture,West,1888.57,9,41.54,966.5,21,2.5
ORD-01236,Laptop,Electronics,South,568.64,5,43.91,133.42,20,3.0
ORD-01237,Tablet,Furniture,East,409.27,1,38.11,-499.52,32,1.9
ORD-01238,Desk,Office Supplies,West,1248.46,13,27.03,963.63,20,2.8
ORD-01239,Laptop,Electronics,West,1832.95,11,22.4,-259.34,56,3.9
ORD-01240,Chair,Electronics,South,299.31,12,20.6,212.18,64,3.4
ORD-01241,Phone,Furniture,West,101.86,6,41.21,420.29,32,3.0
ORD-01242,Laptop,Furniture,East,1935.42,9,17.78,53.31,51,1.2
ORD-01243,Desk,Office Supplies,North,290.71,7,33.56,-78.95,29,4.6
ORD-01244,Chair,Furniture,East,1222.89,7,19.73,611.26,59,4.5
ORD-01245,Monitor,Furniture,North,414.21,14,0.02,371.15,36,2.2
ORD-01246,Desk,Furniture,South,352.01,3,18.03,777.16,47,4.3
ORD-01247,Desk,Electronics,North,328.97,1,6.48,439.8,41,3.2
ORD-01248,Chair,Electronics,North,1425.74,3,1.44,424.46,33,2.4
ORD-01249,Desk,Electronics,West,1524.05,7,10.47,-255.0,51,1.6
ORD-01250,Chair,Electronics,South,257.2,7,49.61,411.4,51,4.7
ORD-01251,Laptop,Electronics,West,290.41,13,6.9,840.09,30,1.4
ORD-01252,Chair,Furniture,South,1869.98,2,34.07,839.07,59,3.3
ORD-01253,Chair,Furniture,West,1185.94,2,48.83,883.17,28,3.9
ORD-01254,Phone,Electronics,North,1566.96,5,28.52,764.05,32,1.8
ORD-01255,Chair,Electronics,East,179.5,10,45.11,176.63,64,1.6
ORD-01256,Chair,Office Supplies,North,123.78,8,27.12,401.54,36,4.2
ORD-01257,Monitor,Office Supplies,West,804.47,7,19.78,759.07,63,1.5
ORD-01258,Laptop,Furniture,South,1119.4,12,26.07,-104.43,21,3.8
ORD-01259,Phone,Office Supplies,East,757.55,6,10.05,938.77,27,2.8
ORD-01260,Monitor,Furniture,North,1432.6,8,41.25,654.18,28,2.9
ORD-01261,Tablet,Office Supplies,South,1345.58,12,5.59,944.99,43,4.8
ORD-01262,Laptop,Electronics,West,904.77,13,3.32,861.88,23,4.5
ORD-01263,Laptop,Electronics,East,177.25,12,43.58,741.4,60,2.3
ORD-01264,Tablet,Furniture,South,1199.14,5,39.78,22.84,57,3.4
ORD-01265,Chair,Furniture,East,498.92,13,42.41,-388.73,27,4.3
ORD-01266,Monitor,Furniture,North,783.96,2,0.27,45.53,25,2.0
ORD-01267,Desk,Furniture,East,48.51,3,13.81,153.78,18,4.1
ORD-01268,Phone,Office Supplies,East,1051.79,6,11.08,578.66,42,4.9
ORD-01269,Desk,Electronics,North,1404.0,4,3.15,379.28,59,2.3
ORD-01270,Tablet,Office Supplies,West,1163.44,4,35.39,-208.05,51,4.9
ORD-01271,Laptop,Electronics,East,1508.12,3,49.91,536.29,29,1.2
ORD-01272,Laptop,Electronics,North,1998.84,5,45.69,-387.87,45,3.5
ORD-01273,Phone,Office Supplies,South,1272.48,13,36.16,755.83,62,1.6
ORD-01274,Laptop,Furniture,South,457.74,6,1.44,-421.8,22,4.4
ORD-01275,Laptop,Office Supplies,South,1153.14,10,35.1,698.2,64,4.2
ORD-01276,Phone,Office Supplies,West,505.25,2,30.33,354.88,59,1.9
ORD-01277,Monitor,Office Supplies,North,673.8,3,38.41,885.32,22,3.4
ORD-01278,Monitor,Electronics,North,717.05,2,48.44,901.38,58,4.2
ORD-01279,Phone,Furniture,North,1049.57,13,37.57,-314.23,38,3.1
ORD-01280,Tablet,Electronics,North,1056.99,1,36.5,-16.03,35,3.4
ORD-01281,Laptop,Office Supplies,West,1341.29,3,37.2,-146.96,48,4.8
ORD-01282,Laptop,Office Supplies,West,886.69,1,9.57,67.99,33,2.7
ORD-01283,Tablet,Electronics,South,391.64,14,8.75,-80.59,18,4.2
ORD-01284,Monitor,Electronics,North,992.15,4,46.37,555.33,34,1.4
ORD-01285,Chair,Furniture,South,1597.01,1,4.86,-192.03,34,4.4
ORD-01286,Chair,Office Supplies,East,1411.59,14,46.99,-68.7,44,1.6
ORD-01287,Chair,Electronics,East,248.25,8,19.54,-451.82,54,2.1
ORD-01288,Monitor,Electronics,South,1897.7,12,0.51,862.75,45,4.4
ORD-01289,Monitor,Electronics,West,625.54,6,21.57,-322.94,52,4.0
ORD-01290,Tablet,Electronics,East,1181.19,6,31.72,-288.79,19,1.0
ORD-01291,Laptop,Office Supplies,South,83.49,7,30.43,719.58,60,1.4
ORD-01292,Tablet,Furniture,North,1820.76,7,10.6,-159.73,39,4.0
ORD-01293,Tablet,Electronics,South,1373.47,3,23.84,512.75,51,4.0
ORD-01294,Monitor,Electronics,North,566.59,6,27.06,322.18,40,4.8
ORD-01295,Chair,Furniture,East,1373.0,3,12.63,46.72,55,2.6
ORD-01296,Desk,Office Supplies,South,599.24,1,15.86,186.48,37,3.6
ORD-01297,Laptop,Electronics,North,534.26,8,31.08,-121.46,61,1.3
ORD-01298,Monitor,Furniture,West,905.03,10,24.55,198.84,34,1.3
ORD-01299,Chair,Furniture,South,1208.13,1,11.82,-30.68,33,3.0
ORD-01300,Desk,Office Supplies,West,434.51,13,42.49,852.04,29,1.4
ORD-01301,Desk,Furniture,South,1490.95,13,29.41,999.11,43,2.7
ORD-01302,Monitor,Office Supplies,West,1164.54,6,49.52,-209.06,46,4.8
ORD-01303,Phone,Furniture,South,34.77,6,21.87,-301.51,40,1.1
ORD-01304,Laptop,Electronics,West,1107.76,3,27.5,-425.75,58,2.9
ORD-01305,Desk,Office Supplies,East,853.41,2,5.16,658.89,19,2.0
ORD-01306,Monitor,Furniture,North,1345.33,2,16.34,-114.42,22,3.2
ORD-01307,Monitor,Electronics,East,1797.61,4,45.59,603.33,21,1.3
ORD-01308,Chair,Furniture,West,540.05,5,34.98,535.08,52,4.6
ORD-01309,Phone,Electronics,North,1353.89,6,3.25,-155.65,44,1.3
ORD-01310,Laptop,Office Supplies,West,320.3,4,35.66,453.16,54,1.2
ORD-01311,Tablet,Electronics,South,189.48,13,22.97,467.61,22,3.8
ORD-01312,Chair,Furniture,West,1865.02,1,41.36,-95.14,19,4.9
ORD-01313,Desk,Electronics,East,1727.33,11,28.64,697.11,33,2.4
ORD-01314,Desk,Electronics,North,1012.78,8,49.66,162.71,59,3.1
ORD-01315,Chair,Office Supplies,West,293.88,4,15.92,890.2,44,4.6
ORD-01316,Monitor,Electronics,North,541.38,10,36.33,85.41,21,2.5
ORD-01317,Desk,Electronics,East,1143.41,3,16.47,820.73,44,2.3
ORD-01318,Phone,Furniture,North,1310.66,8,24.62,753.73,48,3.0
ORD-01319,Laptop,Furniture,North,1387.4,8,43.15,403.87,24,3.7
ORD-01320,Phone,Office Supplies,South,1500.67,8,26.6,-393.81,24,1.8
ORD-01321,Desk,Office Supplies,North,435.54,3,31.38,-350.59,44,3.2
ORD-01322,Tablet,Office Supplies,West,606.58,7,38.86,27.88,35,1.1
ORD-01323,Laptop,Furniture,North,44.99,8,37.71,523.44,44,1.4
ORD-01324,Laptop,Electronics,East,166.49,4,41.22,279.35,22,4.8
ORD-01325,Chair,Office Supplies,North,632.79,4,29.04,420.51,38,1.2
ORD-01326,Chair,Furniture,South,387.84,11,27.33,337.15,44,2.9
ORD-01327,Tablet,Furniture,East,995.23,2,44.39,-365.42,63,3.4
ORD-01328,Monitor,Office Supplies,West,1700.35,11,46.2,-223.75,42,3.1
ORD-01329,Laptop,Furniture,East,1451.52,1,6.47,416.48,56,3.9
ORD-01330,Tablet,Electronics,North,1514.07,1,22.49,18.08,64,3.9
ORD-01331,Chair,Furniture,East,1208.5,1,2.79,-4.03,63,4.3
ORD-01332,Chair,Furniture,West,1406.86,7,6.74,-345.11,44,1.3
ORD-01333,Laptop,Electronics,West,376.4,12,13.87,717.71,59,1.4
ORD-01334,Phone,Office Supplies,East,1113.88,3,15.72,-30.75,61,1.8
ORD-01335,Desk,Furniture,East,1149.77,1,29.88,-24.48,36,4.8
ORD-01336,Chair,Electronics,South,1264.85,5,26.57,979.61,39,4.9
ORD-01337,Monitor,Office Supplies,West,1562.98,6,2.65,-239.32,28,4.4
ORD-01338,Monitor,Electronics,South,1889.12,1,0.35,748.01,20,1.1
ORD-01339,Chair,Furniture,North,1429.21,13,40.68,411.86,36,3.5
ORD-01340,Phone,Electronics,West,1846.68,12,5.29,-139.34,27,1.8
ORD-01341,Phone,Office Supplies,West,1108.84,2,8.21,-4.44,64,1.4
ORD-01342,Tablet,Office Supplies,South,592.89,3,46.56,823.07,22,2.6
ORD-01343,Monitor,Office Supplies,North,1323.89,3,42.41,591.66,32,3.7
ORD-01344,Tablet,Electronics,East,1962.25,1,47.26,461.98,49,4.5
ORD-01345,Monitor,Electronics,West,1425.22,1,43.15,-35.5,30,2.7
ORD-01346,Desk,Office Supplies,South,1938.65,4,43.43,841.54,22,3.7
ORD-01347,Desk,Office Supplies,West,64.34,11,11.75,795.16,39,4.6
ORD-01348,Laptop,Office Supplies,South,531.55,9,39.29,-287.99,61,1.1
ORD-01349,Tablet,Furniture,South,561.74,3,19.62,675.07,21,5.0
ORD-01350,Chair,Furniture,South,865.06,12,45.14,687.85,56,1.7
ORD-01351,Tablet,Furniture,West,80.96,1,24.1,928.57,54,1.0
ORD-01352,Chair,Office Supplies,East,1830.22,3,39.98,-274.76,58,2.0
ORD-01353,Phone,Furniture,East,1420.01,12,48.6,-309.22,59,1.8
ORD-01354,Tablet,Office Supplies,South,186.21,7,46.57,886.15,27,4.3
ORD-01355,Phone,Electronics,East,365.9,7,12.46,-296.93,55,4.5
ORD-01356,Desk,Office Supplies,East,1214.15,14,27.74,778.86,46,2.8
ORD-01357,Desk,Office Supplies,West,1818.84,9,16.41,630.13,50,4.9
ORD-01358,Laptop,Furniture,East,193.48,8,24.42,29.1,36,3.9
ORD-01359,Tablet,Electronics,North,877.94,12,3.47,13.98,44,4.9
ORD-01360,Phone,Electronics,South,416.03,13,21.55,-321.33,31,2.2
ORD-01361,Chair,Electronics,North,377.07,2,28.9,-240.5,45,2.5
ORD-01362,Desk,Furniture,West,1465.57,1,32.91,158.48,21,1.1
ORD-01363,Desk,Furniture,West,1656.45,5,26.74,588.6,34,3.7
ORD-01364,Chair,Furniture,North,1843.87,12,0.64,363.81,27,4.9
ORD-01365,Phone,Furniture,West,1374.29,1,20.34,288.05,54,3.3
ORD-01366,Phone,Furniture,East,149.98,13,28.2,125.26,54,5.0
ORD-01367,Tablet,Office Supplies,North,726.99,1,46.57,115.14,25,4.5
ORD-01368,Tablet,Electronics,East,894.28,8,46.74,420.97,36,1.4
ORD-01369,Monitor,Furniture,East,566.26,11,6.52,-281.96,23,3.6
ORD-01370,Monitor,Electronics,West,1088.94,9,29.23,700.97,53,4.1
ORD-01371,Laptop,Furniture,West,480.62,2,19.7,-268.19,29,3.0
ORD-01372,Desk,Office Supplies,North,1800.87,1,39.38,3.63,52,4.2
ORD-01373,Tablet,Electronics,West,304.11,14,46.96,456.84,19,1.6
ORD-01374,Phone,Furniture,South,863.58,2,28.27,579.07,50,2.9
ORD-01375,Chair,Office Supplies,West,267.2,12,33.64,-117.63,63,4.9
ORD-01376,Phone,Office Supplies,South,729.34,1,48.9,-87.67,20,1.7
ORD-01377,Desk,Electronics,West,979.88,5,30.59,322.78,53,4.8
ORD-01378,Monitor,Furniture,West,1116.72,14,38.1,36.97,49,3.0
ORD-01379,Phone,Office Supplies,East,676.34,11,22.83,710.56,48,3.5
ORD-01380,Laptop,Office Supplies,North,1623.08,4,32.01,678.12,54,2.0
ORD-01381,Desk,Office Supplies,South,1040.52,9,43.16,435.71,39,4.3
ORD-01382,Monitor,Electronics,North,1984.99,10,43.06,-46.14,57,4.3
ORD-01383,Chair,Electronics,West,264.58,14,28.99,-163.74,64,1.8
ORD-01384,Monitor,Furniture,West,383.42,12,49.45,144.77,24,3.6
ORD-01385,Laptop,Furniture,West,1607.55,8,21.89,397.42,29,2.0
ORD-01386,Desk,Electronics,North,1117.45,8,15.12,-279.09,35,3.6
ORD-01387,Chair,Electronics,North,732.85,12,22.64,-72.34,61,3.8
ORD-01388,Laptop,Electronics,East,832.69,12,25.12,576.84,40,4.9
ORD-01389,Monitor,Office Supplies,East,1136.3,6,45.86,-332.41,59,2.4
ORD-01390,Laptop,Electronics,East,189.84,5,3.02,873.31,40,2.2
ORD-01391,Desk,Furniture,South,1534.95,11,25.52,167.42,42,5.0
ORD-01392,Tablet,Office Supplies,North,909.29,3,7.45,-18.85,54,3.7
ORD-01393,Laptop,Electronics,East,836.78,1,6.21,-342.4,41,2.7
ORD-01394,Laptop,Furniture,North,1550.92,12,44.64,407.0,35,2.4
ORD-01395,Monitor,Electronics,West,1147.0,5,24.2,277.96,63,3.7
ORD-01396,Monitor,Furniture,North,1513.22,10,3.11,206.93,27,3.2
ORD-01397,Chair,Office Supplies,East,1858.7,11,22.99,523.26,25,3.3
ORD-01398,Monitor,Office Supplies,South,1892.76,1,33.39,428.12,25,4.6
ORD-01399,Phone,Furniture,East,869.95,13,5.9,718.81,36,1.5
ORD-01400,Desk,Furniture,North,157.64,6,19.72,644.12,25,4.7
ORD-01401,Desk,Office Supplies,West,44.73,13,49.6,-340.53,44,4.5
ORD-01402,Tablet,Office Supplies,West,1416.36,8,41.46,-398.41,55,3.8
ORD-01403,Tablet,Furniture,North,181.46,1,22.6,-446.68,57,2.2
ORD-01404,Desk,Furniture,South,792.59,14,35.23,-405.83,55,4.9
ORD-01405,Tablet,Electronics,East,1331.28,3,16.69,291.71,18,3.2
ORD-01406,Chair,Electronics,North,1996.8,3,43.44,-486.64,30,4.3
ORD-01407,Monitor,Office Supplies,North,461.67,3,45.35,609.39,64,4.0
ORD-01408,Desk,Office Supplies,North,39.22,3,28.31,468.4,27,5.0
ORD-01409,Tablet,Electronics,North,101.68,7,0.4,133.75,60,2.1
ORD-01410,Desk,Electronics,East,462.14,6,40.68,-453.86,63,2.3
ORD-01411,Phone,Office Supplies,East,1986.15,8,26.49,283.44,19,2.9
ORD-01412,Laptop,Office Supplies,East,172.7,9,4.88,59.58,38,1.1
ORD-01413,Monitor,Furniture,East,1503.55,2,3.03,482.19,39,1.8
ORD-01414,Desk,Furniture,East,316.86,2,24.58,88.33,61,2.5
ORD-01415,Laptop,Office Supplies,South,423.45,8,33.77,-307.03,64,4.2
ORD-01416,Tablet,Electronics,West,190.14,9,25.31,482.96,46,3.6
ORD-01417,Laptop,Furniture,West,471.66,3,13.88,-5.18,31,4.9
ORD-01418,Monitor,Office Supplies,East,248.74,13,39.1,331.44,35,2.1
ORD-01419,Desk,Electronics,West,54.48,4,3.9,-489.98,44,4.5
ORD-01420,Phone,Electronics,North,1601.32,1,9.45,991.27,61,1.3
ORD-01421,Tablet,Office Supplies,West,397.18,8,37.93,641.81,28,4.6
ORD-01422,Desk,Furniture,East,254.84,8,38.95,141.1,38,2.0
ORD-01423,Monitor,Furniture,South,558.96,8,25.22,576.68,36,2.0
ORD-01424,Tablet,Office Supplies,West,1512.47,12,5.14,-290.82,45,1.9
ORD-01425,Chair,Electronics,North,465.08,11,1.46,-476.27,58,2.4
ORD-01426,Laptop,Furniture,South,1092.97,2,20.37,74.13,55,2.3
ORD-01427,Monitor,Office Supplies,West,449.73,8,17.0,557.28,58,3.1
ORD-01428,Chair,Furniture,North,786.44,9,32.05,199.0,41,3.1
ORD-01429,Desk,Office Supplies,North,1052.24,14,28.98,-43.11,41,2.5
ORD-01430,Phone,Furniture,East,1520.48,4,19.12,-424.19,61,3.8
ORD-01431,Tablet,Furniture,South,577.75,5,36.46,-192.87,51,2.0
ORD-01432,Laptop,Furniture,West,904.03,12,18.19,455.17,21,4.7
ORD-01433,Tablet,Office Supplies,South,1292.96,12,8.0,406.78,38,4.2
ORD-01434,Desk,Office Supplies,North,564.97,7,11.7,-463.78,49,2.6
ORD-01435,Tablet,Electronics,East,455.67,4,36.34,689.86,61,3.4
ORD-01436,Laptop,Furniture,North,1146.44,8,37.21,289.94,55,3.9
ORD-01437,Desk,Furniture,West,1905.74,11,35.2,-477.47,46,4.3
ORD-01438,Tablet,Office Supplies,South,1821.95,5,1.09,381.93,18,2.0
ORD-01439,Phone,Furniture,West,1208.72,1,42.5,648.62,27,4.5
ORD-01440,Monitor,Office Supplies,West,855.55,9,20.33,922.49,18,5.0
ORD-01441,Desk,Electronics,North,1140.31,8,43.8,608.61,35,3.2
ORD-01442,Monitor,Furniture,West,1607.95,4,18.61,-293.23,21,4.0
ORD-01443,Desk,Office Supplies,West,203.84,4,49.05,-197.31,24,1.3
ORD-01444,Phone,Office Supplies,West,1566.75,11,27.79,882.05,32,4.0
ORD-01445,Monitor,Furniture,East,1322.88,3,9.74,128.35,60,4.8
ORD-01446,Chair,Electronics,West,552.7,7,27.55,-274.39,30,3.9
ORD-01447,Laptop,Office Supplies,South,1754.56,6,6.57,-440.22,31,2.3
ORD-01448,Chair,Furniture,North,178.28,12,2.64,-474.49,20,4.8
ORD-01449,Tablet,Electronics,East,1838.99,2,5.22,478.48,47,2.4
ORD-01450,Phone,Office Supplies,South,788.09,14,14.5,-250.33,29,1.7
ORD-01451,Chair,Electronics,East,1624.43,13,18.16,855.08,52,2.3
ORD-01452,Desk,Office Supplies,West,325.82,12,33.53,172.92,24,3.5
ORD-01453,Tablet,Furniture,North,1143.71,11,13.26,510.93,64,4.5
ORD-01454,Tablet,Furniture,South,86.23,9,47.35,-265.43,29,2.4
ORD-01455,Chair,Furniture,East,571.89,10,7.29,-351.41,32,2.7
ORD-01456,Chair,Electronics,South,1662.72,1,31.2,-476.05,38,3.8
ORD-01457,Phone,Electronics,North,919.62,5,9.48,388.67,28,1.1
ORD-01458,Laptop,Furniture,North,1325.81,5,0.86,-320.16,32,4.4
ORD-01459,Chair,Office Supplies,West,1618.3,12,32.59,-477.86,56,1.6
ORD-01460,Chair,Electronics,East,1070.05,3,14.24,946.25,45,1.7
ORD-01461,Monitor,Electronics,South,1179.93,3,4.87,945.08,22,2.9
ORD-01462,Desk,Office Supplies,North,1537.36,5,37.53,291.74,27,1.4
ORD-01463,Monitor,Office Supplies,West,258.48,13,29.63,-446.07,54,3.9
ORD-01464,Monitor,Furniture,East,161.67,8,1.29,530.83,51,2.5
ORD-01465,Tablet,Electronics,West,1251.41,10,2.11,-127.48,42,3.0
ORD-01466,Laptop,Office Supplies,West,1950.63,10,1.31,-366.3,52,4.4
ORD-01467,Desk,Office Supplies,West,1296.61,14,4.74,114.54,53,1.1
ORD-01468,Phone,Furniture,West,1416.09,11,40.44,616.09,21,1.7
ORD-01469,Phone,Furniture,West,1323.93,3,14.72,58.19,63,2.2
ORD-01470,Chair,Electronics,West,1219.28,10,31.69,-191.71,26,1.7
ORD-01471,Chair,Office Supplies,West,411.29,10,0.81,981.39,40,1.9
ORD-01472,Phone,Furniture,West,1683.74,2,9.4,-0.29,37,2.4
ORD-01473,Chair,Electronics,West,1161.3,6,39.67,424.96,22,1.2
ORD-01474,Laptop,Furniture,East,1957.16,13,36.08,-6.28,31,4.6
ORD-01475,Monitor,Electronics,East,156.78,13,22.22,699.06,35,4.2
ORD-01476,Chair,Office Supplies,West,611.0,9,40.93,-273.17,30,4.0
ORD-01477,Tablet,Furniture,South,216.74,6,0.67,920.34,63,1.5
ORD-01478,Chair,Electronics,North,1721.14,2,17.15,433.87,44,1.0
ORD-01479,Desk,Electronics,North,1639.38,2,5.72,163.23,37,1.3
ORD-01480,Laptop,Office Supplies,South,1550.65,4,44.25,-220.69,36,2.8
ORD-01481,Desk,Furniture,North,1363.64,6,43.73,710.36,27,3.2
ORD-01482,Desk,Electronics,East,231.06,8,1.62,581.4,47,3.6
ORD-01483,Tablet,Electronics,West,823.78,14,37.81,510.14,43,1.2
ORD-01484,Laptop,Electronics,East,1414.93,5,16.47,331.53,26,3.1
ORD-01485,Laptop,Electronics,South,734.47,12,17.06,697.82,47,1.6
ORD-01486,Laptop,Furniture,East,1441.33,13,33.28,742.67,53,4.0
ORD-01487,Laptop,Furniture,North,585.08,2,19.92,435.8,25,1.3
ORD-01488,Laptop,Electronics,North,1096.21,13,34.61,652.1,59,5.0
ORD-01489,Tablet,Furniture,South,721.98,7,29.37,153.38,43,3.0
ORD-01490,Chair,Furniture,West,1844.57,10,41.4,776.46,40,4.4
ORD-01491,Desk,Office Supplies,East,895.93,11,5.53,371.54,36,4.5
ORD-01492,Laptop,Office Supplies,North,587.62,8,28.35,-59.42,44,2.9
ORD-01493,Chair,Electronics,North,132.88,9,5.94,-356.58,61,1.2
ORD-01494,Chair,Office Supplies,West,308.0,8,8.5,921.07,31,2.3
ORD-01495,Desk,Furniture,North,1138.52,5,39.78,891.33,18,4.4
ORD-01496,Tablet,Electronics,East,1408.26,6,36.66,95.52,27,4.6
ORD-01497,Phone,Office Supplies,North,1909.65,10,7.7,479.59,63,4.8
ORD-01498,Phone,Electronics,East,1201.67,9,21.52,-265.65,53,2.0
ORD-01499,Chair,Electronics,North,1367.92,3,28.79,-478.73,30,1.2
ORD-01500,Monitor,Office Supplies,East,1247.22,11,17.16,988.18,62,4.9
ORD-01501,Monitor,Furniture,North,1806.91,4,17.14,946.23,53,3.9
ORD-01502,Desk,Furniture,East,618.83,10,17.78,64.72,46,2.3
ORD-01503,Phone,Office Supplies,South,1214.38,2,33.85,317.92,30,4.4
ORD-01504,Chair,Office Supplies,South,1920.37,1,7.26,-326.77,42,1.3
ORD-01505,Tablet,Office Supplies,South,34.11,7,23.51,61.72,46,2.0
ORD-01506,Phone,Office Supplies,North,556.54,14,34.72,567.6,21,2.0
ORD-01507,Chair,Electronics,West,1522.39,12,36.19,-315.48,53,1.4
ORD-01508,Chair,Furniture,West,950.43,6,9.2,315.82,38,4.9
ORD-01509,Laptop,Furniture,East,353.4,11,6.52,862.57,46,3.3
ORD-01510,Tablet,Office Supplies,West,1151.87,5,43.77,679.67,57,1.9
ORD-01511,Laptop,Furniture,North,1039.84,4,17.82,-210.81,19,4.8
ORD-01512,Desk,Furniture,East,919.16,4,15.51,-18.87,62,1.9
ORD-01513,Laptop,Furniture,East,696.66,14,37.92,572.25,34,4.7
ORD-01514,Laptop,Office Supplies,North,124.02,1,25.98,-29.22,35,1.3
ORD-01515,Phone,Office Supplies,East,1216.16,7,29.73,209.29,24,2.5
ORD-01516,Monitor,Furniture,West,1044.17,8,26.76,32.13,36,1.9
ORD-01517,Chair,Office Supplies,South,1179.01,12,34.66,247.27,18,1.6
ORD-01518,Tablet,Furniture,West,24.83,9,4.69,-163.92,60,2.9
ORD-01519,Laptop,Office Supplies,North,183.71,10,24.94,783.46,37,2.4
ORD-01520,Tablet,Furniture,South,352.04,9,18.2,772.59,41,1.5
ORD-01521,Monitor,Office Supplies,South,907.91,2,12.52,19.26,48,3.6
ORD-01522,Monitor,Furniture,West,1619.64,10,2.72,-326.77,28,4.3
ORD-01523,Laptop,Office Supplies,South,506.78,8,42.29,345.67,44,2.4
ORD-01524,Desk,Office Supplies,West,1620.51,4,20.91,474.69,31,3.4
ORD-01525,Laptop,Furniture,West,485.8,6,47.53,-366.91,61,1.1
ORD-01526,Phone,Electronics,West,1503.1,10,17.85,-137.89,23,2.8
ORD-01527,Chair,Furniture,North,1750.98,7,38.91,827.09,21,1.9
ORD-01528,Desk,Furniture,South,1636.6,4,17.78,803.63,44,1.5
ORD-01529,Laptop,Electronics,North,1482.0,2,41.78,-214.52,62,4.6
ORD-01530,Tablet,Office Supplies,North,96.12,6,37.23,-464.02,51,3.4
ORD-01531,Desk,Electronics,West,673.7,2,1.99,-459.55,48,2.1
