CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
16623,Ford,Unknown Model,0,0,100000,Hybrid,Silver,First,New York
16624,Ford,Unknown Model,2015,60000,100000,Diesel,Red,Unknown Owner,Unknown Location
16625,Honda,Mustang,2018,50000,100000,Electric,Red,Third,Chicago
16626,Ford,Corolla,2010,0,100000,Unknown Fuel,Gray,Second,Houston
16627,Ford,Focus,2012,0,100000,Hybrid,White,Third,Houston
16628,BMW,Corolla,2012,20000,75000,Hybrid,White,Unknown Owner,New York
16629,Ford,Corolla,2012,25000,30000,Hybrid,Black,Third,Phoenix
16630,Tesla,Accord,2015,25000,30000,Electric,Black,Second,New York
16631,Unknown Brand,Civic,2018,30000,0,Electric,Red,Second,Houston
16632,BMW,Mustang,2018,50000,45000,Hybrid,Blue,First,Unknown Location
16633,Unknown Brand,Civic,2012,20000,45000,Hybrid,Blue,Third,Unknown Location
16634,Toyota,Mustang,2012,30000,30000,Diesel,Blue,First,Phoenix
16635,BMW,Focus,2018,40000,60000,Petrol,Silver,Third,Houston
16636,Ford,Civic,0,30000,60000,Diesel,Red,First,Chicago
16637,Tesla,Mustang,2015,0,100000,Petrol,Black,Third,New York
16638,Unknown Brand,Focus,2015,50000,60000,Diesel,Gray,Second,Houston
16639,BMW,Mustang,2012,60000,75000,Electric,Unknown Color,Unknown Owner,Chicago
16640,Tesla,Unknown Model,2020,25000,15000,Petrol,Black,Third,Unknown Location
16641,Unknown Brand,Unknown Model,2015,60000,100000,Diesel,White,First,Los Angeles
16642,Toyota,Corolla,2020,25000,0,Petrol,Blue,Third,New York
16643,Nissan,Unknown Model,2010,60000,15000,Petrol,White,Second,Phoenix
16644,Hyundai,Civic,2015,25000,0,Hybrid,Unknown Color,Second,New York
16645,Hyundai,Model S,2020,20000,75000,Diesel,Gray,Third,Chicago
16646,Toyota,Corolla,2010,0,60000,Hybrid,Red,Second,Los Angeles
16647,Nissan,Focus,2010,30000,0,Electric,Unknown Color,First,Unknown Location
16648,Honda,Unknown Model,2012,60000,0,Diesel,Gray,Second,Unknown Location
16649,Nissan,Corolla,2020,40000,45000,Hybrid,White,Second,Los Angeles
16650,Honda,Corolla,2012,20000,0,Diesel,Blue,Third,New York
16651,BMW,Corolla,0,60000,45000,Petrol,Gray,Unknown Owner,New York
16652,Honda,Unknown Model,2010,40000,60000,Unknown Fuel,Unknown Color,First,Unknown Location
16653,Hyundai,Focus,2015,20000,15000,Petrol,White,Third,Houston
16654,Hyundai,Corolla,2015,0,45000,Petrol,White,Third,Phoenix
16655,Tesla,Corolla,2015,20000,15000,Electric,Unknown Color,Second,Phoenix
16656,Honda,Corolla,2020,40000,45000,Electric,Red,First,New York
16657,Tesla,Accord,2018,20000,100000,Electric,Unknown Color,Third,Phoenix
16658,Hyundai,Unknown Model,0,0,30000,Hybrid,Silver,Unknown Owner,Houston
16659,Unknown Brand,Accord,0,25000,15000,Petrol,Silver,First,Phoenix
16660,Unknown Brand,Civic,2012,20000,45000,Unknown Fuel,Blue,Unknown Owner,Chicago
16661,Nissan,Focus,2018,40000,45000,Hybrid,Silver,Third,Miami
16662,Nissan,Corolla,2018,50000,30000,Diesel,Silver,First,Houston
16663,Nissan,Accord,2010,40000,45000,Diesel,Silver,Unknown Owner,New York
16664,Honda,Corolla,2012,20000,45000,Unknown Fuel,Blue,Second,Los Angeles
16665,Nissan,Accord,2010,60000,60000,Electric,Unknown Color,Second,Los Angeles
16666,Honda,Corolla,2018,60000,45000,Unknown Fuel,Unknown Color,Unknown Owner,Phoenix
16667,Honda,Mustang,0,0,30000,Hybrid,White,Unknown Owner,Phoenix
16668,Ford,Unknown Model,2010,30000,15000,Unknown Fuel,Silver,Unknown Owner,Los Angeles
16669,Ford,Civic,2010,25000,75000,Hybrid,Red,First,Chicago
16670,Honda,Corolla,2020,0,60000,Electric,Silver,Second,Phoenix
16671,Unknown Brand,Accord,2012,30000,0,Diesel,Gray,First,Phoenix
16672,Tesla,Corolla,2012,40000,75000,Diesel,Black,First,Unknown Location
16673,Hyundai,Unknown Model,2018,60000,100000,Electric,Gray,Second,New York
16674,Hyundai,Focus,2015,20000,15000,Electric,Silver,Second,Miami
16675,BMW,Focus,2010,40000,45000,Diesel,Blue,Unknown Owner,Los Angeles
16676,Toyota,Civic,2012,20000,0,Unknown Fuel,Silver,First,Phoenix
16677,Ford,Mustang,2015,50000,30000,Diesel,Black,Second,Phoenix
16678,Honda,Focus,2012,25000,0,Unknown Fuel,Red,Second,Houston
16679,Toyota,Corolla,0,20000,100000,Petrol,Gray,First,Houston
16680,Ford,Unknown Model,2018,40000,30000,Electric,Red,Third,Los Angeles
16681,BMW,Mustang,0,50000,15000,Petrol,Silver,Third,Miami
16682,Hyundai,Corolla,2010,30000,15000,Hybrid,Gray,First,Los Angeles
16683,Tesla,Corolla,2020,60000,60000,Hybrid,Silver,Third,Phoenix
16684,Honda,Civic,2018,30000,60000,Hybrid,White,First,Chicago
16685,BMW,Focus,2018,30000,45000,Unknown Fuel,Blue,Unknown Owner,Unknown Location
16686,Hyundai,Focus,2018,20000,45000,Hybrid,Red,First,Miami
16687,Unknown Brand,Focus,2015,0,45000,Diesel,Red,First,Unknown Location
16688,Ford,Accord,2018,60000,100000,Unknown Fuel,Black,Unknown Owner,Unknown Location
16689,Honda,Corolla,2020,40000,100000,Electric,White,First,Miami
16690,Toyota,Unknown Model,0,40000,0,Hybrid,Black,Unknown Owner,Houston
16691,Unknown Brand,Unknown Model,2010,0,60000,Unknown Fuel,Gray,Unknown Owner,Houston
16692,Hyundai,Corolla,2012,50000,75000,Hybrid,Blue,Unknown Owner,Chicago
16693,Unknown Brand,Model S,2015,30000,15000,Hybrid,White,Second,Chicago
16694,Nissan,Corolla,2018,30000,60000,Unknown Fuel,Unknown Color,First,Miami
16695,Tesla,Mustang,2012,50000,100000,Unknown Fuel,White,Third,Chicago
16696,Hyundai,Accord,0,50000,60000,Unknown Fuel,Black,First,Phoenix
16697,Unknown Brand,Mustang,2018,40000,100000,Diesel,Silver,Unknown Owner,New York
16698,Ford,Focus,2010,60000,100000,Electric,Unknown Color,Second,Los Angeles
16699,Tesla,Corolla,2020,20000,100000,Petrol,Silver,Unknown Owner,Phoenix
16700,Honda,Accord,2020,60000,75000,Electric,White,Third,Los Angeles
16701,Nissan,Model S,0,60000,60000,Diesel,Unknown Color,Second,Phoenix
16702,Hyundai,Corolla,2015,20000,15000,Diesel,Gray,Second,Miami
16703,BMW,Mustang,2012,25000,15000,Diesel,Gray,First,Phoenix
16704,Tesla,Focus,2012,30000,15000,Electric,Red,Third,Phoenix
16705,Toyota,Civic,2020,60000,15000,Diesel,Blue,Third,Houston
16706,Ford,Unknown Model,2010,50000,45000,Diesel,Unknown Color,Unknown Owner,Unknown Location
16707,Hyundai,Model S,2015,50000,45000,Diesel,White,Second,New York
16708,Toyota,Civic,2018,40000,30000,Unknown Fuel,Red,Second,Unknown Location
16709,Tesla,Unknown Model,0,20000,45000,Electric,Black,First,New York
16710,Hyundai,Civic,2015,25000,75000,Electric,Red,Second,Houston
16711,Nissan,Mustang,2020,0,100000,Hybrid,Unknown Color,Second,Chicago
16712,BMW,Corolla,0,20000,15000,Petrol,Blue,Second,Houston
16713,BMW,Corolla,2018,20000,75000,Diesel,Unknown Color,First,Phoenix
16714,Toyota,Unknown Model,2015,40000,100000,Petrol,Blue,Third,Chicago
16715,Honda,Unknown Model,2010,60000,30000,Hybrid,Gray,Second,Unknown Location
16716,Honda,Corolla,2012,30000,30000,Diesel,Black,First,Houston
16717,Nissan,Corolla,2018,50000,60000,Petrol,Black,First,Los Angeles
16718,BMW,Accord,2015,40000,0,Hybrid,Blue,Second,Unknown Location
16719,Toyota,Unknown Model,2010,0,60000,Unknown Fuel,Red,Second,Miami
16720,Toyota,Unknown Model,2015,60000,30000,Unknown Fuel,Unknown Color,Unknown Owner,New York
16721,Hyundai,Mustang,2018,30000,45000,Hybrid,Gray,Unknown Owner,Los Angeles
16722,Hyundai,Accord,2010,40000,100000,Unknown Fuel,White,Third,Los Angeles
16723,Toyota,Unknown Model,0,20000,0,Electric,Red,Unknown Owner,Unknown Location
16724,Hyundai,Mustang,2012,40000,30000,Diesel,Blue,Unknown Owner,Chicago
16725,Tesla,Focus,2010,30000,100000,Hybrid,Red,First,Chicago
16726,Hyundai,Mustang,2015,25000,0,Electric,Red,Second,Phoenix
16727,Nissan,Accord,2015,60000,30000,Petrol,Black,Unknown Owner,Miami
16728,Honda,Focus,2015,25000,60000,Diesel,Silver,Unknown Owner,Houston
16729,Honda,Corolla,0,0,100000,Diesel,Red,Unknown Owner,Los Angeles
16730,Tesla,Focus,2015,60000,75000,Petrol,Gray,First,New York
16731,Ford,Mustang,2015,60000,0,Diesel,Blue,Second,Miami
16732,Tesla,Model S,0,40000,30000,Hybrid,Blue,Second,Houston
16733,Nissan,Corolla,2020,20000,100000,Electric,Red,Third,Los Angeles
16734,Toyota,Model S,2010,50000,0,Petrol,Black,First,Phoenix
16735,Tesla,Civic,2010,0,30000,Diesel,Unknown Color,Second,Los Angeles
16736,Toyota,Model S,2010,60000,30000,Petrol,Red,First,Miami
16737,Nissan,Civic,2010,0,0,Diesel,White,First,New York
16738,Unknown Brand,Model S,2018,0,45000,Electric,White,Second,Chicago
16739,Nissan,Mustang,2015,30000,30000,Electric,Unknown Color,Third,Los Angeles
16740,BMW,Mustang,2020,50000,45000,Hybrid,Black,Third,Los Angeles
16741,Toyota,Civic,0,25000,75000,Hybrid,Black,Unknown Owner,Unknown Location
16742,Honda,Civic,2018,30000,30000,Hybrid,Black,Second,Houston
16743,Tesla,Corolla,2010,25000,75000,Hybrid,Red,Unknown Owner,Los Angeles
16744,Unknown Brand,Mustang,0,40000,30000,Unknown Fuel,Black,Second,Unknown Location
16745,Nissan,Unknown Model,2010,50000,30000,Hybrid,Gray,Unknown Owner,Chicago
16746,Toyota,Unknown Model,0,30000,45000,Hybrid,Gray,First,New York
16747,Unknown Brand,Corolla,2020,20000,30000,Hybrid,Silver,Third,Chicago
16748,Ford,Civic,2010,40000,45000,Electric,Red,Third,Houston
16749,BMW,Unknown Model,2010,30000,60000,Hybrid,Blue,Third,Miami
16750,Ford,Unknown Model,2010,20000,0,Unknown Fuel,Black,First,Phoenix
16751,Nissan,Model S,2010,40000,45000,Electric,Blue,Third,Phoenix
16752,Ford,Focus,2018,40000,15000,Unknown Fuel,Blue,Second,Miami
16753,Ford,Corolla,2018,20000,30000,Petrol,Unknown Color,Unknown Owner,New York
16754,BMW,Focus,2018,50000,0,Hybrid,Silver,First,New York
16755,BMW,Civic,2010,50000,100000,Diesel,Black,First,Unknown Location
16756,Hyundai,Model S,2012,20000,0,Petrol,Unknown Color,Unknown Owner,New York
16757,BMW,Unknown Model,2018,0,100000,Diesel,Red,First,Miami
16758,Unknown Brand,Accord,2015,60000,60000,Petrol,Blue,First,Houston
16759,Hyundai,Model S,2015,30000,0,Petrol,White,Third,Los Angeles
16760,BMW,Corolla,2012,50000,0,Hybrid,Red,Unknown Owner,Los Angeles
16761,Ford,Mustang,2020,60000,15000,Electric,Unknown Color,Third,Chicago
16762,Honda,Civic,2015,25000,15000,Diesel,Blue,Unknown Owner,Unknown Location
16763,Honda,Model S,0,50000,15000,Unknown Fuel,Gray,First,New York
16764,Hyundai,Model S,2020,20000,75000,Electric,White,Second,Miami
16765,BMW,Model S,2015,25000,15000,Unknown Fuel,Silver,Third,Houston
16766,Unknown Brand,Unknown Model,0,50000,45000,Petrol,Black,Unknown Owner,Miami
16767,Tesla,Civic,2012,60000,100000,Hybrid,White,First,Chicago
16768,Toyota,Unknown Model,2018,0,15000,Electric,Gray,Second,Chicago
16769,Nissan,Model S,2020,60000,0,Electric,White,Unknown Owner,Houston
16770,Unknown Brand,Mustang,0,50000,15000,Petrol,Blue,Unknown Owner,Phoenix
16771,Tesla,Unknown Model,0,25000,30000,Unknown Fuel,Red,Third,Chicago
16772,Nissan,Unknown Model,2020,20000,0,Unknown Fuel,Gray,Second,Chicago
16773,Tesla,Corolla,2012,50000,45000,Hybrid,Blue,Third,Unknown Location
16774,Tesla,Focus,2020,30000,15000,Unknown Fuel,Silver,Third,Miami
16775,Hyundai,Focus,2015,25000,0,Unknown Fuel,Black,Unknown Owner,Los Angeles
16776,Honda,Corolla,2018,40000,75000,Electric,Unknown Color,Third,Chicago
16777,Toyota,Corolla,2010,50000,15000,Electric,Black,Unknown Owner,Phoenix
16778,Tesla,Accord,2012,60000,75000,Diesel,Gray,Second,Unknown Location
16779,BMW,Unknown Model,2020,25000,30000,Petrol,Silver,Second,Unknown Location
16780,Nissan,Accord,2020,0,75000,Petrol,White,Unknown Owner,Houston
16781,Unknown Brand,Unknown Model,2020,0,100000,Unknown Fuel,Blue,Unknown Owner,Los Angeles
16782,Honda,Civic,2020,20000,75000,Hybrid,Silver,Unknown Owner,New York
16783,Nissan,Focus,2012,30000,15000,Hybrid,Red,Second,Miami
16784,Hyundai,Unknown Model,2015,25000,30000,Petrol,Black,Unknown Owner,Miami
16785,BMW,Civic,2015,50000,75000,Diesel,Black,Third,Miami
16786,BMW,Mustang,2018,20000,0,Electric,Black,Unknown Owner,Chicago
16787,Tesla,Accord,2018,30000,30000,Diesel,Red,Third,Unknown Location
16788,BMW,Focus,2010,0,75000,Diesel,Gray,Second,Houston
16789,Toyota,Civic,2015,25000,30000,Unknown Fuel,Unknown Color,Unknown Owner,Phoenix
16790,Hyundai,Civic,0,20000,60000,Electric,Unknown Color,Second,Miami
16791,BMW,Corolla,2012,60000,0,Hybrid,Blue,Unknown Owner,New York
16792,Tesla,Model S,2015,25000,100000,Electric,Black,Unknown Owner,Phoenix
16793,Nissan,Model S,2015,25000,45000,Hybrid,Gray,Second,New York
16794,Hyundai,Model S,2018,40000,30000,Petrol,Silver,Second,Miami
16795,BMW,Civic,0,0,0,Petrol,White,Third,Unknown Location
16796,Honda,Unknown Model,2020,50000,30000,Hybrid,Black,Third,New York
16797,Hyundai,Accord,2020,60000,75000,Diesel,Blue,Second,Houston
16798,Hyundai,Model S,0,30000,60000,Electric,Black,Third,Houston
16799,Unknown Brand,Unknown Model,2015,0,45000,Unknown Fuel,Silver,First,Unknown Location
16800,Honda,Mustang,2015,20000,45000,Electric,Red,Unknown Owner,Los Angeles
16801,Honda,Mustang,2015,50000,75000,Electric,Silver,Third,Unknown Location
16802,Nissan,Focus,2015,60000,100000,Unknown Fuel,Black,Third,New York
16803,Ford,Accord,2018,0,75000,Diesel,Silver,First,Unknown Location
16804,Unknown Brand,Accord,2015,20000,100000,Unknown Fuel,Silver,Third,Chicago
16805,Honda,Model S,2015,0,30000,Electric,Red,Third,Chicago
16806,Honda,Civic,2010,20000,75000,Unknown Fuel,Silver,Second,Los Angeles
16807,Ford,Corolla,2010,20000,0,Diesel,White,Second,Phoenix
16808,Nissan,Mustang,2015,25000,15000,Petrol,Unknown Color,Unknown Owner,Chicago
16809,Unknown Brand,Civic,2020,40000,15000,Petrol,Blue,Third,Phoenix
16810,Honda,Accord,2012,50000,0,Petrol,Gray,Unknown Owner,Phoenix
16811,Tesla,Mustang,2010,40000,100000,Electric,Silver,Third,Chicago
16812,Nissan,Unknown Model,2015,60000,0,Unknown Fuel,White,First,Houston
16813,Unknown Brand,Mustang,2010,25000,0,Petrol,Red,Third,Unknown Location
16814,Honda,Focus,2015,60000,30000,Electric,Unknown Color,Unknown Owner,Miami
16815,Honda,Accord,2020,40000,75000,Hybrid,Black,Second,Miami
16816,Ford,Civic,2020,50000,0,Petrol,Red,First,Chicago
16817,Unknown Brand,Accord,2010,30000,15000,Petrol,Blue,Second,Chicago
16818,Tesla,Corolla,0,25000,45000,Hybrid,Black,First,New York
16819,Nissan,Mustang,2012,40000,45000,Hybrid,Red,Unknown Owner,Phoenix
16820,BMW,Corolla,2012,50000,0,Hybrid,Black,Second,Unknown Location
16821,Toyota,Focus,2012,25000,100000,Petrol,Black,Third,Miami
16822,Tesla,Model S,0,25000,100000,Electric,Black,Unknown Owner,Phoenix
16823,BMW,Civic,2012,25000,15000,Unknown Fuel,Unknown Color,Second,Los Angeles
16824,Tesla,Accord,2018,40000,0,Hybrid,Silver,Second,Houston
16825,Unknown Brand,Civic,0,50000,0,Hybrid,Gray,Second,Houston
16826,BMW,Corolla,2015,40000,0,Unknown Fuel,Gray,Unknown Owner,New York
16827,Unknown Brand,Unknown Model,2020,50000,0,Electric,Blue,Unknown Owner,New York
16828,BMW,Civic,2012,30000,75000,Electric,Gray,Second,Houston
16829,Tesla,Mustang,2018,25000,60000,Hybrid,Unknown Color,Third,New York
16830,Ford,Corolla,2015,40000,30000,Hybrid,Black,First,Houston
16831,Tesla,Unknown Model,2018,30000,15000,Diesel,Unknown Color,Third,Unknown Location
16832,Unknown Brand,Model S,2010,0,0,Hybrid,Blue,Unknown Owner,Unknown Location
16833,Tesla,Mustang,2010,30000,30000,Unknown Fuel,White,First,Los Angeles
16834,Hyundai,Model S,2012,60000,75000,Electric,Gray,Unknown Owner,Phoenix
16835,Hyundai,Corolla,2010,40000,60000,Diesel,White,First,Chicago
16836,BMW,Mustang,2015,0,30000,Diesel,Red,Unknown Owner,Miami
16837,Hyundai,Corolla,2012,20000,60000,Petrol,White,Second,Miami
16838,Toyota,Model S,2018,60000,0,Diesel,Black,First,Miami
16839,BMW,Corolla,2020,40000,60000,Petrol,Silver,First,Miami
16840,Hyundai,Mustang,2020,30000,45000,Petrol,Gray,Unknown Owner,Chicago
16841,Honda,Focus,2020,0,0,Diesel,Unknown Color,First,New York
16842,Tesla,Civic,2015,25000,60000,Diesel,White,Second,Los Angeles
16843,Nissan,Focus,2012,30000,0,Diesel,Blue,Unknown Owner,Los Angeles
16844,Tesla,Unknown Model,2010,40000,60000,Petrol,Black,First,Unknown Location
16845,Hyundai,Corolla,2012,30000,30000,Unknown Fuel,Silver,Second,New York
16846,Ford,Corolla,2018,60000,75000,Diesel,Red,Third,Phoenix
16847,Unknown Brand,Mustang,2020,25000,75000,Hybrid,Blue,First,Miami
16848,Nissan,Unknown Model,2012,20000,100000,Electric,Unknown Color,Third,Houston
16849,BMW,Mustang,0,30000,15000,Petrol,Black,Unknown Owner,Phoenix
16850,Ford,Civic,2012,40000,45000,Electric,Black,Third,Phoenix
16851,Tesla,Model S,0,0,0,Hybrid,Unknown Color,First,Houston
16852,Hyundai,Focus,2010,20000,30000,Diesel,Gray,Unknown Owner,Miami
16853,BMW,Civic,2018,20000,60000,Electric,Gray,First,Phoenix
16854,BMW,Model S,2020,25000,45000,Petrol,White,First,Chicago
16855,Honda,Model S,2010,20000,15000,Unknown Fuel,Black,Unknown Owner,Miami
16856,Honda,Corolla,2020,20000,0,Electric,Silver,Third,Phoenix
16857,Hyundai,Unknown Model,2010,20000,60000,Diesel,Gray,Unknown Owner,Unknown Location
16858,Hyundai,Accord,2010,50000,45000,Petrol,Unknown Color,Third,Phoenix
16859,Toyota,Corolla,2020,40000,100000,Electric,Gray,First,Unknown Location
16860,Honda,Mustang,2018,20000,100000,Unknown Fuel,Gray,First,Miami
16861,Unknown Brand,Accord,2015,50000,45000,Diesel,Unknown Color,Unknown Owner,Chicago
16862,Nissan,Unknown Model,2015,50000,100000,Diesel,White,First,Phoenix
16863,BMW,Corolla,2012,30000,15000,Petrol,Black,First,Los Angeles
16864,Honda,Focus,2012,20000,60000,Hybrid,Red,Third,Houston
16865,Hyundai,Corolla,2018,60000,60000,Diesel,Unknown Color,First,New York
16866,Toyota,Focus,2015,25000,30000,Unknown Fuel,Gray,Third,Unknown Location
16867,Hyundai,Accord,2012,20000,60000,Petrol,Black,Third,Unknown Location
16868,Hyundai,Civic,2015,30000,15000,Unknown Fuel,Silver,Unknown Owner,Los Angeles
16869,Hyundai,Civic,2015,25000,75000,Diesel,Red,Third,New York
16870,Tesla,Accord,2015,40000,100000,Hybrid,Blue,Second,Chicago
16871,Nissan,Accord,2012,25000,75000,Unknown Fuel,Silver,Third,Chicago
16872,Honda,Corolla,2012,30000,30000,Unknown Fuel,Gray,Unknown Owner,New York
16873,BMW,Civic,2018,25000,75000,Electric,Unknown Color,Unknown Owner,Houston
16874,Tesla,Model S,2010,0,75000,Diesel,White,Second,Chicago
16875,Hyundai,Focus,2012,30000,75000,Electric,Black,Unknown Owner,Miami
16876,Unknown Brand,Accord,2020,25000,60000,Petrol,Silver,Unknown Owner,Los Angeles
16877,BMW,Mustang,2010,20000,45000,Electric,Blue,First,Los Angeles
16878,Tesla,Unknown Model,2015,60000,15000,Electric,White,First,Unknown Location
16879,Unknown Brand,Focus,2018,25000,0,Unknown Fuel,Unknown Color,First,Unknown Location
16880,Unknown Brand,Corolla,2020,20000,0,Electric,Black,First,New York
16881,Nissan,Civic,0,50000,15000,Diesel,Red,Second,Unknown Location
16882,BMW,Civic,2020,0,15000,Hybrid,Blue,First,Unknown Location
16883,Honda,Model S,2010,40000,0,Hybrid,Gray,First,Miami
16884,Honda,Civic,2018,30000,0,Unknown Fuel,Silver,Third,Unknown Location
16885,Toyota,Corolla,0,40000,0,Diesel,Blue,Third,Miami
16886,Tesla,Corolla,2010,25000,100000,Electric,Blue,Second,Los Angeles
16887,Toyota,Unknown Model,0,50000,30000,Unknown Fuel,Silver,Unknown Owner,Houston
16888,Ford,Focus,2012,50000,15000,Unknown Fuel,Silver,First,Houston
16889,Honda,Mustang,0,0,75000,Unknown Fuel,Unknown Color,Third,Chicago
16890,Tesla,Focus,2015,60000,30000,Unknown Fuel,White,Second,Phoenix
16891,Nissan,Focus,0,25000,60000,Petrol,Unknown Color,Unknown Owner,New York
16892,Toyota,Mustang,2018,0,30000,Unknown Fuel,Blue,Unknown Owner,Miami
16893,Nissan,Unknown Model,2012,40000,45000,Petrol,Unknown Color,Third,Los Angeles
16894,Nissan,Unknown Model,2015,50000,15000,Hybrid,Black,Second,Houston
16895,Hyundai,Unknown Model,2015,0,60000,Diesel,Unknown Color,Unknown Owner,Unknown Location
16896,Hyundai,Model S,2012,25000,0,Electric,Gray,Third,Unknown Location
16897,Nissan,Unknown Model,2018,0,45000,Petrol,Gray,Third,Houston
16898,Toyota,Civic,2020,20000,75000,Hybrid,Silver,First,Chicago
16899,Hyundai,Accord,2010,50000,75000,Petrol,Silver,First,Los Angeles
16900,Ford,Model S,2018,50000,100000,Diesel,Unknown Color,Unknown Owner,Unknown Location
16901,Unknown Brand,Mustang,0,20000,60000,Petrol,Unknown Color,Second,Los Angeles
16902,Unknown Brand,Civic,2020,0,60000,Petrol,Black,Third,Unknown Location
16903,Hyundai,Mustang,2020,0,45000,Electric,White,First,Houston
16904,Toyota,Focus,0,0,15000,Electric,Silver,Second,New York
16905,Unknown Brand,Corolla,2020,60000,60000,Petrol,White,Second,Phoenix
16906,BMW,Focus,2010,0,30000,Electric,White,Second,Unknown Location
16907,Unknown Brand,Unknown Model,2010,0,30000,Unknown Fuel,Black,First,Houston
16908,Honda,Corolla,2010,60000,30000,Petrol,Silver,Second,New York
16909,Toyota,Focus,2020,20000,15000,Unknown Fuel,Red,First,Los Angeles
16910,Hyundai,Model S,2012,30000,0,Electric,Silver,Second,New York
16911,Hyundai,Unknown Model,2010,40000,60000,Petrol,Gray,First,New York
16912,Unknown Brand,Focus,2020,20000,30000,Diesel,Silver,Third,Chicago
16913,Toyota,Corolla,2018,0,75000,Petrol,White,Third,Houston
16914,Ford,Civic,2020,30000,15000,Hybrid,Silver,Third,Miami
16915,BMW,Focus,2010,30000,0,Electric,White,Unknown Owner,Houston
16916,Hyundai,Model S,2010,50000,60000,Unknown Fuel,Silver,Third,Chicago
16917,Toyota,Corolla,2010,50000,0,Hybrid,Blue,First,Phoenix
